0.0010132118364233778	0.49419	0.50602	0.50618	0.51584	0.53916	0.50359	0.50615
0.0016089428698760114	0.59449	0.61122	0.61159	0.62519	0.65851	0.60757	0.61152
0.0024016873159665255	0.68128	0.70371	0.70446	0.7225	0.76756	0.69857	0.70434
0.0034195899479289	0.76208	0.79043	0.79179	0.81427	0.87166	0.78364	0.79164
0.004690795538997119	0.82898	0.86342	0.86573	0.89247	0.96257	0.855	0.86561
0.006243448862405168	0.88537	0.92611	0.92979	0.96051	1.04351	0.91595	0.92987
0.008105694691387026	0.9353	0.982	0.98754	1.02137	1.11608	0.97036	0.98817
0.010305677799176674	0.96991	1.02272	1.03074	1.06703	1.17284	1.00965	1.03254
0.012871542959008091	1.0013	1.0604	1.07156	1.10954	1.2252	1.04575	1.07547
0.015831434944115277	1.01901	1.08458	1.09962	1.13835	1.26233	1.06818	1.1071
0.019213498527732204	1.02885	1.10146	1.12115	1.15989	1.2907	1.08269	1.13429
0.023045878483092853	1.03408	1.11499	1.14005	1.1786	1.31539	1.09235	1.16167
0.02735671958343121	1.02617	1.11672	1.14787	1.18603	1.32789	1.08845	1.18193
0.03217416660198124	1.02088	1.12238	1.15994	1.19777	1.34306	1.08617	1.21157
0.03752636431197695	1.01319	1.12859	1.17284	1.21182	1.3616	1.08077	1.24878
0.043441457486652325	0.99851	1.13039	1.18128	1.22296	1.37803	1.06762	1.29042
0.04994759089924134	0.99232	1.14388	1.20071	1.24769	1.40938	1.06221	1.35446
0.057072909322977955	1.00637	1.18111	1.24252	1.2984	1.46872	1.07657	1.45523
0.06484555753109618	1.02713	1.2294	1.29403	1.36331	1.54689	1.0985	1.5834
0.07329368029682999	1.07225	1.30683	1.37284	1.46084	1.66317	1.14684	1.76076
0.08244542239341339	1.16396	1.43576	1.50089	1.61353	1.84061	1.24479	2.01399
0.0923289285940803	1.30024	1.61416	1.67688	1.81954	2.07861	1.39208	2.34577
0.10297234367206477	1.49072	1.85212	1.91287	2.08948	2.38962	1.59973	2.7702
0.11440381240060078	1.752	2.16692	2.22961	2.44128	2.79357	1.88707	3.31221
0.12665147955292227	2.10427	2.57862	2.65176	2.89488	3.31064	2.27544	3.99793
0.13974348990226318	2.55248	3.09118	3.18927	3.45352	3.94311	2.76908	4.83425
0.15370798822185763	3.09831	3.70742	3.85904	4.12114	4.69828	3.37288	5.83003
0.16857311928493954	3.77392	4.45935	4.70735	4.92949	5.60786	4.11844	7.02266
0.18436702786474282	4.56929	5.33591	5.73874	5.86669	6.65827	4.9939	8.40209
0.20111785873450158	5.49236	6.34517	6.9814	6.94084	7.85795	6.00494	9.9784
0.2188537566674496	6.54819	7.49263	8.4692	8.15794	9.21537	7.15458	11.75687
0.23760286643682108	7.73978	8.78113	10.23874	9.52087	10.73369	8.4449	13.73829
0.25739333281585	9.05211	10.19414	12.28575	11.01156	12.39076	9.85355	15.90168
0.2782533005777702	10.48686	11.73363	14.63983	12.63252	14.19154	11.37707	18.24565
0.3002109144958156	12.05503	13.41194	17.34877	14.39744	16.1539	13.02188	20.78235
