0.0016579830050564362	-0.2337	-0.19274	-0.19164	-0.15799	-0.07717	-0.21219	-0.19195
0.002632815605251655	-0.49548	-0.43866	-0.4362	-0.39024	-0.27693	-0.46511	-0.43694
0.003930033789763405	-0.85273	-0.77841	-0.77356	-0.71485	-0.56525	-0.81192	-0.77505
0.005595692642065473	-1.29157	-1.20011	-1.19146	-1.12164	-0.93598	-1.23916	-1.19408
0.007675847245631648	-1.81107	-1.70341	-1.68914	-1.61089	-1.39104	-1.74567	-1.69326
0.010216552683935728	-2.41559	-2.29211	-2.26989	-2.18612	-1.93392	-2.33486	-2.27573
0.013263864040451495	-3.0648	-2.92902	-2.89645	-2.81303	-2.53739	-2.96719	-2.90383
0.016863836398652736	-3.80501	-3.6555	-3.60935	-3.52907	-3.23096	-3.68638	-3.61756
0.02106252484201324	-4.58335	-4.42161	-4.35894	-4.28716	-3.97501	-4.44037	-4.36631
0.025905984454006818	-5.40697	-5.23249	-5.15023	-5.09101	-4.77086	-5.23578	-5.15384
0.03144027031810724	-6.30348	-6.1115	-6.00583	-5.96059	-5.63171	-6.09877	-6.00123
0.0377114375177883	-7.21296	-7.00073	-6.86945	-6.84008	-6.50772	-6.97161	-6.84956
0.0447655411365238	-8.16582	-7.9265	-7.767	-7.7523	-7.41398	-7.88479	-7.72192
0.05264863625778748	-9.16377	-8.88815	-8.69793	-8.69453	-8.3435	-8.84081	-8.61386
0.061406777965053186	-10.15586	-9.83498	-9.61431	-9.61651	-9.24784	-9.79182	-9.47121
0.07108602134179472	-11.15328	-10.77609	-10.52558	-10.52519	-10.1283	-10.7507	-10.29698
0.08173242147148582	-12.16348	-11.71648	-11.43622	-11.42322	-10.98175	-11.72479	-11.0873
0.09339203343760029	-13.12585	-12.59609	-12.29022	-12.25115	-11.75008	-12.65742	-11.77373
0.10611091232361192	-14.0225	-13.39643	-13.07006	-12.98973	-12.41151	-13.53181	-12.32552
0.11993511321299452	-14.85832	-14.12175	-13.77676	-13.64229	-12.96556	-14.35114	-12.73271
0.1349106911892219	-15.57442	-14.71332	-14.35273	-14.15048	-13.35459	-15.05803	-12.91939
0.15108370133576776	-16.12172	-15.12221	-14.74824	-14.46593	-13.53101	-15.60445	-12.81576
0.168500198736106	-16.48952	-15.33982	-14.94452	-14.58165	-13.48992	-15.97701	-12.39813
0.18720623847371035	-16.63781	-15.32648	-14.88893	-14.45882	-13.19451	-16.133	-11.60527
0.20724787563205463	-16.51016	-15.02606	-14.50958	-14.04225	-12.59174	-16.01891	-10.3599
0.22867116529461248	-16.06522	-14.39898	-13.74251	-13.29463	-11.65031	-15.59301	-8.60439
0.25152216254485793	-15.30083	-13.44673	-12.54607	-12.2208	-10.38295	-14.84836	-6.34102
0.27584692246626463	-14.17531	-12.12807	-10.82964	-10.78083	-8.75455	-13.74742	-3.52288
0.3016915001423064	-12.66188	-10.41732	-8.50558	-8.95089	-6.74815	-12.2688	-0.12774
0.3291019506564571	-10.76001	-8.31746	-5.50747	-6.7375	-4.38007	-10.41534	3.81785
0.3581243290921903	-8.51127	-5.87534	-1.78486	-4.19172	-1.71331	-8.22786	8.18918
0.38880469053297995	-5.9006	-3.07761	2.76848	-1.30306	1.2507	-5.70679	12.92287
0.4211890900622999	-2.94307	0.05901	8.22914	1.90953	4.4834	-2.8805	17.84721
0.45532358276362384	0.29596	3.45823	14.59973	5.36069	7.87504	0.1752	22.45735
0.4912542237204255	3.79078	7.08561	21.92414	9.00693	11.35393	3.40838	25.6172
