0.001402908696586215	-0.07312	-0.03988	-0.03913	-0.01174	0.05369	-0.05527	-0.03933
0.002227767050597554	-0.25511	-0.20801	-0.20632	-0.16798	-0.07443	-0.22965	-0.2068
0.0033254132067228807	-0.50358	-0.44212	-0.43877	-0.38969	-0.26638	-0.46962	-0.43976
0.004734816850978476	-0.8283	-0.75117	-0.74512	-0.68515	-0.52919	-0.78455	-0.74689
0.006494947669380626	-1.2122	-1.12091	-1.11085	-1.0426	-0.85667	-1.15792	-1.11368
0.008644775347945615	-1.66843	-1.56263	-1.54686	-1.47184	-1.25581	-1.60198	-1.55093
0.011223269572689726	-2.17958	-2.06069	-2.03724	-1.95894	-1.7169	-2.09938	-2.04251
0.01426940002962924	-2.73702	-2.60704	-2.57371	-2.49653	-2.23463	-2.64123	-2.57973
0.017822136404780434	-3.35445	-3.21221	-3.16643	-3.09269	-2.81241	-3.24004	-3.17217
0.021920448384159612	-4.00868	-3.85516	-3.79437	-3.72849	-3.43671	-3.87285	-3.79792
0.026603305653783046	-4.7001	-4.53428	-4.45583	-4.40086	-4.10198	-4.53963	-4.45414
0.031909677899667026	-5.44158	-5.25924	-5.16039	-5.11686	-4.81009	-5.25306	-5.14891
0.03787853480782783	-6.20483	-6.00315	-5.88165	-5.85116	-5.53998	-5.98547	-5.85375
0.04454884606428171	-6.99205	-6.76582	-6.61984	-6.6015	-6.28509	-6.73993	-6.56626
0.051959581355045005	-7.81068	-7.55187	-7.37978	-7.37002	-7.0423	-7.5246	-7.28789
0.06014971036613398	-8.63846	-8.33931	-8.14063	-8.13507	-7.79088	-8.31861	-7.99322
0.06915820278356492	-9.45396	-9.10587	-8.88162	-8.87364	-8.50631	-9.10188	-8.65539
0.07902402829335409	-10.27618	-9.86791	-9.6185	-9.5994	-9.19518	-9.89375	-9.28372
0.08978615658151776	-11.07301	-10.59342	-10.32114	-10.28042	-9.8257	-10.66411	-9.83964
0.10148355733407227	-11.80873	-11.24654	-10.95541	-10.88075	-10.36142	-11.37813	-10.27782
0.11415520023703392	-12.48042	-11.82375	-11.51634	-11.39603	-10.79467	-12.0319	-10.58283
0.12784005497641887	-13.06814	-12.30583	-11.98299	-11.80762	-11.10748	-12.60444	-10.72352
0.14257709123824353	-13.53416	-12.65415	-12.31509	-12.0763	-11.25879	-13.06087	-10.64766
0.1584052787085241	-13.83499	-12.82573	-12.46594	-12.15984	-11.20743	-13.35699	-10.29456
0.17536358707327698	-13.96595	-12.81783	-12.41935	-12.05702	-10.95465	-13.4832	-9.64872
0.19349098601851825	-13.89254	-12.59659	-12.12907	-11.73502	-10.47038	-13.40639	-8.66299
0.21282644523026437	-13.5681	-12.11513	-11.53057	-11.14741	-9.70925	-13.08257	-7.27338
0.2334089343945316	-12.96937	-11.35121	-10.56987	-10.27327	-8.6536	-12.48706	-5.44551
0.2552774231973362	-12.10162	-10.3139	-9.2212	-9.12502	-7.32405	-11.62338	-3.19584
0.2784708813246945	-10.93799	-8.97626	-7.41253	-7.67635	-5.69735	-10.46769	-0.49525
0.3030282784626225	-9.4586	-7.31821	-5.06649	-5.90758	-3.75571	-9.00533	2.6743
0.32898858429713684	-7.65249	-5.33092	-2.11394	-3.81216	-1.49914	-7.23149	6.3087
0.3563907685142537	-5.57156	-3.0722	1.44827	-1.45269	0.99594	-5.19627	10.28167
0.3852738007999894	-3.21031	-0.53749	5.69038	1.17375	3.72635	-2.90681	14.55054
0.41567665084036004	-0.56384	2.27818	10.70203	4.07233	6.69651	-0.36453	19.02374
