0.0010728125326835763	0.36422	0.3806	0.38086	0.39431	0.42652	0.37529	0.3808
0.0017035865681040117	0.40261	0.42578	0.42636	0.44526	0.49128	0.4181	0.42623
0.002542963040435144	0.41298	0.44403	0.44521	0.47023	0.5324	0.43364	0.44495
0.0036207422978070704	0.40587	0.44486	0.447	0.47789	0.55663	0.43182	0.44658
0.004966724688349891	0.36768	0.4152	0.41882	0.45556	0.55205	0.39948	0.41823
0.006610710560193705	0.30885	0.36472	0.37046	0.4122	0.52588	0.34675	0.3698
0.008582500261468612	0.23222	0.29585	0.3045	0.34989	0.47912	0.27639	0.30402
0.010911894140304712	0.12545	0.19724	0.20974	0.25792	0.40231	0.17664	0.20998
0.013628692544832094	0.00734	0.08696	0.10434	0.1537	0.3108	0.06597	0.10618
0.01676269582318088	-0.13049	-0.04331	-0.01994	0.02882	0.19586	-0.06396	-0.01506
0.020343704323481152	-0.29114	-0.19516	-0.16452	-0.11718	0.059	-0.21583	-0.15449
0.024401518393863016	-0.46117	-0.35542	-0.3164	-0.27147	-0.08822	-0.37675	-0.29827
0.02896593838245657	-0.64487	-0.52835	-0.47986	-0.43842	-0.25056	-0.5511	-0.4495
0.034066764637391896	-0.84473	-0.71456	-0.65556	-0.61706	-0.42402	-0.7414	-0.60742
0.039733797506799125	-1.04787	-0.90094	-0.83085	-0.79419	-0.59558	-0.93525	-0.75763
0.045996837338808334	-1.25779	-1.09103	-1.00958	-0.97338	-0.7687	-1.13617	-0.90165
0.05288568448154964	-1.46254	-1.27199	-1.17951	-1.14103	-0.92838	-1.33232	-1.02435
0.06043013928315313	-1.66288	-1.44291	-1.33993	-1.29474	-1.06883	-1.52382	-1.12149
0.06866000209174888	-1.84819	-1.5939	-1.48186	-1.42517	-1.18154	-1.7002	-1.18047
0.07760507325546703	-2.00497	-1.71047	-1.59128	-1.5169	-1.24887	-1.84707	-1.18224
0.0872951531224377	-2.12065	-1.77934	-1.65471	-1.55595	-1.25486	-1.95045	-1.10773
0.0977600420407909	-2.19235	-1.79795	-1.66875	-1.53979	-1.19629	-2.006	-0.94897
0.10902954035865682	-2.20493	-1.75033	-1.61586	-1.45176	-1.05439	-1.99855	-0.68473
0.12113344842416551	-2.13123	-1.60958	-1.46668	-1.26511	-0.80208	-1.89937	-0.27998
0.13410156658544709	-1.959	-1.36338	-1.20315	-0.96732	-0.42571	-1.69422	0.28579
0.1479636951906316	-1.68653	-1.01071	-0.8164	-0.55794	0.07451	-1.38088	1.01813
0.16274963458784922	-1.29269	-0.52993	-0.27326	-0.01496	0.72199	-0.9384	1.94575
0.17848918512523004	-0.75419	0.10277	0.46678	0.68576	1.54212	-0.34306	3.10092
0.19521214715090413	-0.06656	0.89009	1.42116	1.54529	2.53232	0.40661	4.48922
0.21294832101300165	0.76445	1.82552	2.60983	2.55669	3.68509	1.30693	6.10308
0.2317275070596525	1.75677	2.92838	4.08005	3.7402	5.02349	2.37042	7.96462
0.251579505638987	2.91571	4.20295	5.87071	5.09929	6.54925	3.60064	10.07692
0.27253411709913516	4.23224	5.64009	7.99317	6.62439	8.2507	4.98197	12.43038
0.2946211417882272	5.69885	7.23007	10.46915	8.30415	10.11395	6.50388	15.0019
0.317870380054393	7.32714	8.98648	13.35431	10.15427	12.16049	8.17458	17.80197
