6.63533982e+00	4.62652533e+00	3.13246729e-03	6.41350543e-44	4.62965780e+00
6.78443111e+00	4.83677048e+00	3.33700594e-03	1.62237921e-52	4.84010748e+00
6.93172563e+00	5.04906933e+00	3.10608471e-03	1.15038611e-62	5.05217541e+00
7.07707507e+00	5.26303441e+00	2.62667777e-03	1.40145736e-74	5.26566109e+00
7.22033306e+00	5.47826540e+00	2.06390849e-03	1.86658826e-88	5.48032931e+00
7.36135537e+00	5.69435021e+00	1.52961285e-03	1.65118896e-104	5.69587983e+00
7.50000000e+00	5.91086625e+00	1.08064212e-03	5.95269186e-123	5.91194689e+00
7.63612734e+00	6.12738162e+00	7.33302678e-04	5.66301666e-144	6.12811492e+00
7.76960032e+00	6.34345645e+00	4.80617063e-04	3.11501938e-168	6.34393707e+00
7.90028455e+00	6.55864422e+00	3.05559806e-04	3.77638828e-195	6.55894978e+00
8.02804844e+00	6.77249314e+00	1.89125097e-04	3.25873406e-225	6.77268226e+00
8.15276334e+00	6.98454752e+00	1.14337564e-04	1.46936074e-258	6.98466186e+00
8.27430367e+00	7.19434925e+00	6.77288826e-05	2.73721719e-295	7.19441698e+00
8.39254706e+00	7.40143920e+00	3.94303767e-05	0.00000000e+00	7.40147863e+00
8.50737444e+00	7.60535869e+00	2.26289959e-05	0.00000000e+00	7.60538132e+00
8.61867019e+00	7.80565100e+00	1.28405168e-05	0.00000000e+00	7.80566384e+00
8.72632225e+00	8.00186277e+00	7.22586274e-06	0.00000000e+00	8.00186999e+00
8.83022222e+00	8.19354553e+00	4.04481104e-06	0.00000000e+00	8.19354957e+00
8.93026547e+00	8.38025714e+00	2.25905496e-06	0.00000000e+00	8.38025940e+00
9.02635129e+00	8.56156323e+00	1.26272415e-06	0.00000000e+00	8.56156449e+00
9.11838291e+00	8.73703864e+00	7.08554405e-07	0.00000000e+00	8.73703935e+00
9.20626766e+00	8.90626884e+00	4.00360310e-07	0.00000000e+00	8.90626924e+00
9.28991707e+00	9.06885127e+00	2.28482204e-07	0.00000000e+00	9.06885150e+00
9.36924689e+00	9.22439670e+00	1.32093883e-07	0.00000000e+00	9.22439683e+00
9.44417724e+00	9.37253053e+00	7.75936102e-08	0.00000000e+00	9.37253061e+00
9.51463269e+00	9.51289405e+00	4.64438122e-08	0.00000000e+00	9.51289410e+00
9.58054229e+00	9.64514564e+00	2.84065541e-08	0.00000000e+00	9.64514567e+00
9.64183967e+00	9.76896191e+00	1.78024000e-08	0.00000000e+00	9.76896192e+00
9.69846310e+00	9.88403880e+00	1.14609299e-08	0.00000000e+00	9.88403881e+00
9.75035559e+00	9.99009261e+00	7.59831093e-09	0.00000000e+00	9.99009262e+00
9.79746487e+00	1.00868610e+01	5.19978755e-09	0.00000000e+00	1.00868610e+01
9.83974351e+00	1.01741037e+01	3.68082662e-09	0.00000000e+00	1.01741037e+01
9.87714893e+00	1.02516037e+01	2.70048862e-09	0.00000000e+00	1.02516037e+01
9.90964349e+00	1.03191676e+01	2.05707549e-09	0.00000000e+00	1.03191676e+01
9.93719444e+00	1.03766264e+01	1.62951228e-09	0.00000000e+00	1.03766264e+01
9.95977406e+00	1.04238362e+01	1.34416351e-09	0.00000000e+00	1.04238362e+01
9.97735961e+00	1.04606786e+01	1.15589056e-09	0.00000000e+00	1.04606786e+01
9.98993338e+00	1.04870609e+01	1.03712484e-09	0.00000000e+00	1.04870609e+01
9.99748271e+00	1.05029169e+01	9.71558458e-10	0.00000000e+00	1.05029169e+01
1.00000000e+01	1.05082067e+01	9.50596905e-10	0.00000000e+00	1.05082067e+01
